title,col,wdl_url,ins_key,pub_key,dewey_dec_code,type_id,date,item_id
"Al-Iraq, Number 60, August 10, 1920",col_163,https://www.wdl.org/en/item/10156,ins_11,pub_879,079.956,np,8/10/1920,20518
"Al-Iraq, Number 61, August 11, 1920",col_163,https://www.wdl.org/en/item/10157,ins_11,pub_879,079.956,np,8/11/1920,20519
"Al-Iraq, Number 62, August 12, 1920",col_163,https://www.wdl.org/en/item/10158,ins_11,pub_879,079.956,np,8/12/1920,20520
"Al-Iraq, Number 63, August 13, 1920",col_163,https://www.wdl.org/en/item/10159,ins_11,pub_879,079.956,np,8/13/1920,20521
"Al-Iraq, Number 64, August 14, 1920",col_163,https://www.wdl.org/en/item/10160,ins_11,pub_879,079.956,np,8/14/1920,20522
"Al-Iraq, Number 65, August 16, 1920",col_163,https://www.wdl.org/en/item/10161,ins_11,pub_879,079.956,np,8/16/1920,20523
"Al-Iraq, Number 66, August 17, 1920",col_163,https://www.wdl.org/en/item/10162,ins_11,pub_879,079.956,np,8/17/1920,20524
"Al-Iraq, Number 67, August 18, 1920",col_163,https://www.wdl.org/en/item/10163,ins_11,pub_879,079.956,np,8/18/1920,20525
"Al-Iraq, Number 68, August 19, 1920",col_163,https://www.wdl.org/en/item/10164,ins_11,pub_879,079.956,np,8/19/1920,20526
"Al-Iraq, Number 69, August 20, 1920",col_163,https://www.wdl.org/en/item/10165,ins_11,pub_879,079.956,np,8/20/1920,20527
"Al-Iraq, Number 70, August 21, 1920",col_163,https://www.wdl.org/en/item/10166,ins_11,pub_879,079.956,np,8/21/1920,20528
"Al-Iraq, Number 71, August 23, 1920",col_163,https://www.wdl.org/en/item/10167,ins_11,pub_879,079.956,np,8/23/1920,20529
"Al-Iraq, Number 72, August 24, 1920",col_163,https://www.wdl.org/en/item/10168,ins_11,pub_879,079.956,np,8/24/1920,20530
"Al-Iraq, Number 73, August 25, 1920",col_163,https://www.wdl.org/en/item/10169,ins_11,pub_879,079.956,np,8/25/1920,20531
"Al-Iraq, Number 74, August 27, 1920",col_163,https://www.wdl.org/en/item/10170,ins_11,pub_879,079.956,np,8/27/1920,20532
"Al-Iraq, Number 75, August 28, 1920",col_163,https://www.wdl.org/en/item/10171,ins_11,pub_879,079.956,np,8/28/1920,20533
"Al-Iraq, Number 76, August 30, 1920",col_163,https://www.wdl.org/en/item/10172,ins_11,pub_879,079.956,np,8/30/1920,20534
"Al-Iraq, Number 77, August 31, 1920",col_163,https://www.wdl.org/en/item/10173,ins_11,pub_879,079.956,np,8/31/1920,20535
"Al-Iraq, Number 78, September 1, 1920",col_163,https://www.wdl.org/en/item/10174,ins_11,pub_879,079.956,np,9/1/1920,20536
"Al-Iraq, Number 79, September 2, 1920",col_163,https://www.wdl.org/en/item/10175,ins_11,pub_879,079.956,np,9/2/1920,20537
"Al-Iraq, Number 80, September 3, 1920",col_163,https://www.wdl.org/en/item/10176,ins_11,pub_879,079.956,np,9/3/1920,20538
"Al-Iraq, Number 81, September 4, 1920",col_163,https://www.wdl.org/en/item/10177,ins_11,pub_879,079.956,np,9/4/1920,20539
"Al-Iraq, Number 82, September 6, 1920",col_163,https://www.wdl.org/en/item/10178,ins_11,pub_879,079.956,np,9/6/1920,20540
"Al-Iraq, Number 83, September 7, 1920",col_163,https://www.wdl.org/en/item/10179,ins_11,pub_879,079.956,np,9/7/1920,20541
"Al-Iraq, Number 84, September 8, 1920",col_163,https://www.wdl.org/en/item/10180,ins_11,pub_879,079.956,np,9/8/1920,20542
"Al-Iraq, Number 85, September 9, 1920",col_163,https://www.wdl.org/en/item/10181,ins_11,pub_879,079.956,np,9/9/1920,20543
"Al-Iraq, Number 86, September 10, 1920",col_163,https://www.wdl.org/en/item/10182,ins_11,pub_879,079.956,np,9/10/1920,20544
"Al-Iraq, Number 87, September 11, 1920",col_163,https://www.wdl.org/en/item/10183,ins_11,pub_879,079.956,np,9/11/1920,20545
"Al-Iraq, Number 88, September 13, 1920",col_163,https://www.wdl.org/en/item/10184,ins_11,pub_879,079.956,np,9/13/1920,20546
"Al-Iraq, Number 89, September 14, 1920",col_163,https://www.wdl.org/en/item/10185,ins_11,pub_879,079.956,np,9/14/1920,20547
"Al-Iraq, Number 90, September 15, 1920",col_163,https://www.wdl.org/en/item/10186,ins_11,pub_879,079.956,np,9/15/1920,20548
"Al-Iraq, Number 91, September 16, 1920",col_163,https://www.wdl.org/en/item/10187,ins_11,pub_879,079.956,np,9/16/1920,20549
"Al-Iraq, Number 92, September 17, 1920",col_163,https://www.wdl.org/en/item/10188,ins_11,pub_879,079.956,np,9/17/1920,20550
"Al-Iraq, Number 93, September 18, 1920",col_163,https://www.wdl.org/en/item/10189,ins_11,pub_879,079.956,np,9/18/1920,20551
"Al-Iraq, Number 94, September 20, 1920",col_163,https://www.wdl.org/en/item/10190,ins_11,pub_879,079.956,np,9/20/1920,20552
"Al-Iraq, Number 95, September 21, 1920",col_163,https://www.wdl.org/en/item/10191,ins_11,pub_879,079.956,np,9/21/1920,20553
"Al-Iraq, Number 96, September 22, 1920",col_163,https://www.wdl.org/en/item/10192,ins_11,pub_879,079.956,np,9/22/1920,20554
"Al-Iraq, Number 97, September 23, 1920",col_163,https://www.wdl.org/en/item/10193,ins_11,pub_879,079.956,np,9/23/1920,20555
"Al-Iraq, Number 98, September 25, 1920",col_163,https://www.wdl.org/en/item/10194,ins_11,pub_879,079.956,np,9/25/1920,20556
"Al-Iraq, Number 99, September 27, 1920",col_163,https://www.wdl.org/en/item/10195,ins_11,pub_879,079.956,np,9/27/1920,20557
"Al-Iraq, Number 100, September 28, 1920",col_163,https://www.wdl.org/en/item/10196,ins_11,pub_879,079.956,np,9/28/1920,20558
"Al-Iraq, Number 101, September 29, 1920",col_163,https://www.wdl.org/en/item/10197,ins_11,pub_879,079.956,np,9/29/1920,20559
"Al-Iraq, Number 102, September 30, 1920",col_163,https://www.wdl.org/en/item/10198,ins_11,pub_879,079.956,np,9/30/1920,20560
"Al-Iraq, Number 103, October 1, 1920",col_163,https://www.wdl.org/en/item/10199,ins_11,pub_879,079.956,np,10/1/1920,20561
"Al-Iraq, Number 104, October 2, 1920",col_163,https://www.wdl.org/en/item/10200,ins_11,pub_879,079.956,np,10/2/1920,20562
"Al-Iraq, Number 105, October 4, 1920",col_163,https://www.wdl.org/en/item/10201,ins_11,pub_879,079.956,np,10/4/1920,20563
"Al-Iraq, Number 106, October 5, 1920",col_163,https://www.wdl.org/en/item/10202,ins_11,pub_879,079.956,np,10/5/1920,20564
"Al-Iraq, Number 107, October 6, 1920",col_163,https://www.wdl.org/en/item/10203,ins_11,pub_879,079.956,np,10/6/1920,20565
"Al-Iraq, Number 108, October 7, 1920",col_163,https://www.wdl.org/en/item/10204,ins_11,pub_879,079.956,np,10/7/1920,20566
"Al-Iraq, Number 109, October 8, 1920",col_163,https://www.wdl.org/en/item/10205,ins_11,pub_879,079.956,np,10/8/1920,20567
"Al-Iraq, Number 110, October 9, 1920",col_163,https://www.wdl.org/en/item/10206,ins_11,pub_879,079.956,np,10/9/1920,20568
"Al-Iraq, Number 111, October 11, 1920",col_163,https://www.wdl.org/en/item/10207,ins_11,pub_879,079.956,np,10/11/1920,20569
"Al-Iraq, Number 112, October 12, 1920",col_163,https://www.wdl.org/en/item/10208,ins_11,pub_879,079.956,np,10/12/1920,20570
"Al-Iraq, Number 113, October 13, 1920",col_163,https://www.wdl.org/en/item/10209,ins_11,pub_879,079.956,np,10/13/1920,20571
"Al-Iraq, Number 114, October 14, 1920",col_163,https://www.wdl.org/en/item/10210,ins_11,pub_879,079.956,np,10/14/1920,20572
"Al-Iraq, Number 115, October 15, 1920",col_163,https://www.wdl.org/en/item/10211,ins_11,pub_879,079.956,np,10/15/1920,20573
"Al-Iraq, Number 116, October 16, 1920",col_163,https://www.wdl.org/en/item/10212,ins_11,pub_879,079.956,np,10/16/1920,20574
"Al-Iraq, Number 117, October 18, 1920",col_163,https://www.wdl.org/en/item/10213,ins_11,pub_879,079.956,np,10/18/1920,20575
"Al-Iraq, Number 118, October 19, 1920",col_163,https://www.wdl.org/en/item/10214,ins_11,pub_879,079.956,np,10/19/1920,20576
"Al-Iraq, Number 119, October 20, 1920",col_163,https://www.wdl.org/en/item/10215,ins_11,pub_879,079.956,np,10/20/1920,20577
"Al-Iraq, Number 120, October 21, 1920",col_163,https://www.wdl.org/en/item/10216,ins_11,pub_879,079.956,np,10/21/1920,20578
"Al-Iraq, Number 121, October 22, 1920",col_163,https://www.wdl.org/en/item/10217,ins_11,pub_879,079.956,np,10/22/1920,20579
"Al-Iraq, Number 122, October 23, 1920",col_163,https://www.wdl.org/en/item/10218,ins_11,pub_879,079.956,np,10/23/1920,20580
"Al-Iraq, Number 123, October 25, 1920",col_163,https://www.wdl.org/en/item/10219,ins_11,pub_879,079.956,np,10/25/1920,20581
"Al-Iraq, Number 124, October 26, 1920",col_163,https://www.wdl.org/en/item/10220,ins_11,pub_879,079.956,np,10/26/1920,20582
"Al-Iraq, Number 125, October 27, 1920",col_163,https://www.wdl.org/en/item/10221,ins_11,pub_879,079.956,np,10/27/1920,20583
"Al-Iraq, Number 126, October 28, 1920",col_163,https://www.wdl.org/en/item/10222,ins_11,pub_879,079.956,np,10/28/1920,20584
"Al-Iraq, Number 127, October 29, 1920",col_163,https://www.wdl.org/en/item/10223,ins_11,pub_879,079.956,np,10/29/1920,20585
"Al-Iraq, Number 128, October 30, 1920",col_163,https://www.wdl.org/en/item/10224,ins_11,pub_879,079.956,np,10/30/1920,20586
"Al-Iraq, Number 129, November 1, 1920",col_163,https://www.wdl.org/en/item/10225,ins_11,pub_879,079.956,np,11/1/1920,20587
"Al-Iraq, Number 130, November 3, 1920",col_163,https://www.wdl.org/en/item/10226,ins_11,pub_879,079.956,np,11/3/1920,20588
"Al-Iraq, Number 131, November 4, 1920",col_163,https://www.wdl.org/en/item/10227,ins_11,pub_879,079.956,np,11/4/1920,20589
"Al-Iraq, Number 132, November 5, 1920",col_163,https://www.wdl.org/en/item/10228,ins_11,pub_879,079.956,np,11/5/1920,20590
"Al-Iraq, Number 133, November 6, 1920",col_163,https://www.wdl.org/en/item/10229,ins_11,pub_879,079.956,np,11/6/1920,20591
"Al-Iraq, Number 134, November 8, 1920",col_163,https://www.wdl.org/en/item/10230,ins_11,pub_879,079.956,np,11/8/1920,20592
"Al-Iraq, Number 135, November 9, 1920",col_163,https://www.wdl.org/en/item/10231,ins_11,pub_879,079.956,np,11/9/1920,20593
"Al-Iraq, Number 136, November 10, 1920",col_163,https://www.wdl.org/en/item/10232,ins_11,pub_879,079.956,np,11/10/1920,20594
"Al-Iraq, Number 137, November 11, 1920",col_163,https://www.wdl.org/en/item/10233,ins_11,pub_879,079.956,np,11/11/1920,20595
"Al-Iraq, Number 138, November 12, 1920",col_163,https://www.wdl.org/en/item/10234,ins_11,pub_879,079.956,np,11/12/1920,20596
"Al-Iraq, Number 139, November 13, 1920",col_163,https://www.wdl.org/en/item/10235,ins_11,pub_879,079.956,np,11/13/1920,20597
"Al-Iraq, Number 140, November 15, 1920",col_163,https://www.wdl.org/en/item/10236,ins_11,pub_879,079.956,np,11/15/1920,20598
"Al-Iraq, Number 141, November 16, 1920",col_163,https://www.wdl.org/en/item/10237,ins_11,pub_879,079.956,np,11/16/1920,20599
"Al-Iraq, Number 142, November 17, 1920",col_163,https://www.wdl.org/en/item/10238,ins_11,pub_879,079.956,np,11/17/1920,20600
"Al-Iraq, Number 143, November 18, 1920",col_163,https://www.wdl.org/en/item/10239,ins_11,pub_879,079.956,np,11/18/1920,20601
"Al-Iraq, Number 144, November 19, 1920",col_163,https://www.wdl.org/en/item/10240,ins_11,pub_879,079.956,np,11/19/1920,20602
"Al-Iraq, Number 145, November 20, 1920",col_163,https://www.wdl.org/en/item/10241,ins_11,pub_879,079.956,np,11/20/1920,20603
"Al-Iraq, Number 146, November 22, 1920",col_163,https://www.wdl.org/en/item/10242,ins_11,pub_879,079.956,np,11/22/1920,20604
"Al-Iraq, Number 147, November 23, 1920",col_163,https://www.wdl.org/en/item/10243,ins_11,pub_879,079.956,np,11/23/1920,20605
"Al-Iraq, Number 148, November 24, 1920",col_163,https://www.wdl.org/en/item/10244,ins_11,pub_879,079.956,np,11/24/1920,20606
"Al-Iraq, Number 149, November 26, 1920",col_163,https://www.wdl.org/en/item/10245,ins_11,pub_879,079.956,np,11/26/1920,20607
"Al-Iraq, Number 150, November 27, 1920",col_163,https://www.wdl.org/en/item/10246,ins_11,pub_879,079.956,np,11/27/1920,20608
"Al-Iraq, Number 151, November 29, 1920",col_163,https://www.wdl.org/en/item/10247,ins_11,pub_879,079.956,np,11/29/1920,20609
"Al-Iraq, Number 152, November 30, 1920",col_163,https://www.wdl.org/en/item/10248,ins_11,pub_879,079.956,np,11/30/1920,20610
"Al-Iraq, Number 153, December 1, 1920",col_163,https://www.wdl.org/en/item/10249,ins_11,pub_879,079.956,np,12/1/1920,20611
"Al-Iraq, Number 154, December 2, 1920",col_163,https://www.wdl.org/en/item/10250,ins_11,pub_879,079.956,np,12/2/1920,20612
"Al-Iraq, Number 155, December 3, 1920",col_163,https://www.wdl.org/en/item/10251,ins_11,pub_879,079.956,np,12/3/1920,20613
"Al-Iraq, Number 156, December 4, 1920",col_163,https://www.wdl.org/en/item/10252,ins_11,pub_879,079.956,np,12/4/1920,20614
"Al-Iraq, Number 157, December 6, 1920",col_163,https://www.wdl.org/en/item/10253,ins_11,pub_879,079.956,np,12/6/1920,20615
"Al-Iraq, Number 158, December 7, 1920",col_163,https://www.wdl.org/en/item/10254,ins_11,pub_879,079.956,np,12/7/1920,20616
"Al-Iraq, Number 159, December 8, 1920",col_163,https://www.wdl.org/en/item/10255,ins_11,pub_879,079.956,np,12/8/1920,20617
"Al-Iraq, Number 160, December 9, 1920",col_163,https://www.wdl.org/en/item/10256,ins_11,pub_879,079.956,np,12/9/1920,20618
"Al-Iraq, Number 161, December 10, 1920",col_163,https://www.wdl.org/en/item/10257,ins_11,pub_879,079.956,np,12/10/1920,20619
"Al-Iraq, Number 162, December 11, 1920",col_163,https://www.wdl.org/en/item/10258,ins_11,pub_879,079.956,np,12/11/1920,20620
"Al-Iraq, Number 163, December 13, 1920",col_163,https://www.wdl.org/en/item/10259,ins_11,pub_879,079.956,np,12/13/1920,20621
"Al-Iraq, Number 164, December 14, 1920",col_163,https://www.wdl.org/en/item/10260,ins_11,pub_879,079.956,np,12/14/1920,20622
"Al-Iraq, Number 165, December 15, 1920",col_163,https://www.wdl.org/en/item/10261,ins_11,pub_879,079.956,np,12/15/1920,20623
"Al-Iraq, Number 166, December 16, 1920",col_163,https://www.wdl.org/en/item/10262,ins_11,pub_879,079.956,np,12/16/1920,20624
"Al-Iraq, Number 167, December 17, 1920",col_163,https://www.wdl.org/en/item/10263,ins_11,pub_879,079.956,np,12/17/1920,20625
"Al-Iraq, Number 168, December 18, 1920",col_163,https://www.wdl.org/en/item/10264,ins_11,pub_879,079.956,np,12/18/1920,20626
"Al-Iraq, Number 169, December 20, 1920",col_163,https://www.wdl.org/en/item/10265,ins_11,pub_879,079.956,np,12/20/1920,20627
"Al-Iraq, Number 170, December 21, 1920",col_163,https://www.wdl.org/en/item/10266,ins_11,pub_879,079.956,np,12/21/1920,20628
"Al-Iraq, Number 171, December 22, 1920",col_163,https://www.wdl.org/en/item/10267,ins_11,pub_879,079.956,np,12/22/1920,20629
"Al-Iraq, Number 172, December 23, 1920",col_163,https://www.wdl.org/en/item/10268,ins_11,pub_879,079.956,np,12/23/1920,20630
"Al-Iraq, Number 173, December 24, 1920",col_163,https://www.wdl.org/en/item/10269,ins_11,pub_879,079.956,np,12/24/1920,20631
"Al-Iraq, Number 174, December 25, 1920",col_163,https://www.wdl.org/en/item/10270,ins_11,pub_879,079.956,np,12/25/1920,20632
"Al-Iraq, Number 175, December 28, 1920",col_163,https://www.wdl.org/en/item/10271,ins_11,pub_879,079.956,np,12/28/1920,20633
"Al-Iraq, Number 176, December 29, 1920",col_163,https://www.wdl.org/en/item/10272,ins_11,pub_879,079.956,np,12/29/1920,20634
"Al-Iraq, Number 177, December 30, 1920",col_163,https://www.wdl.org/en/item/10273,ins_11,pub_879,079.956,np,12/30/1920,20635
"Al-Iraq, Number 178, December 31, 1920",col_163,https://www.wdl.org/en/item/10274,ins_11,pub_879,079.956,np,12/31/1920,20636
"Al-Iraq, Number 179, January 1, 1921",col_163,https://www.wdl.org/en/item/10275,ins_11,pub_879,079.956,np,1/1/1921,20637
"Al-Iraq, Number 180, January 3, 1921",col_163,https://www.wdl.org/en/item/10276,ins_11,pub_879,079.956,np,1/3/1921,20638
"Al-Iraq, Number 181, January 4, 1921",col_163,https://www.wdl.org/en/item/10277,ins_11,pub_879,079.956,np,1/4/1921,20639
"Al-Iraq, Number 182, January 5, 1921",col_163,https://www.wdl.org/en/item/10278,ins_11,pub_879,079.956,np,1/5/1921,20640
"Al-Iraq, Number 183, January 6, 1921",col_163,https://www.wdl.org/en/item/10279,ins_11,pub_879,079.956,np,1/6/1921,20641
"Al-Iraq, Number 184, January 7, 1921",col_163,https://www.wdl.org/en/item/10280,ins_11,pub_879,079.956,np,1/7/1921,20642
"Al-Iraq, Number 185, January 8, 1921",col_163,https://www.wdl.org/en/item/10281,ins_11,pub_879,079.956,np,1/8/1921,20643
"Al-Iraq, Number 186, January 10, 1921",col_163,https://www.wdl.org/en/item/10282,ins_11,pub_879,079.956,np,1/10/1921,20644
"Al-Iraq, Number 187, January 11, 1921",col_163,https://www.wdl.org/en/item/10283,ins_11,pub_879,079.956,np,1/11/1921,20645
"Al-Iraq, Number 188, January 12, 1921",col_163,https://www.wdl.org/en/item/10284,ins_11,pub_879,079.956,np,1/12/1921,20646
"Al-Iraq, Number 189, January 13, 1921",col_163,https://www.wdl.org/en/item/10285,ins_11,pub_879,079.956,np,1/13/1921,20647
"Al-Iraq, Number 190, January 14, 1921",col_163,https://www.wdl.org/en/item/10286,ins_11,pub_879,079.956,np,1/14/1921,20648
"Al-Iraq, Number 191, January 15, 1921",col_163,https://www.wdl.org/en/item/10287,ins_11,pub_879,079.956,np,1/15/1921,20649
"Al-Iraq, Number 192, January 17, 1921",col_163,https://www.wdl.org/en/item/10288,ins_11,pub_879,079.956,np,1/17/1921,20650
"Al-Iraq, Number 193, January 18, 1921",col_163,https://www.wdl.org/en/item/10289,ins_11,pub_879,079.956,np,1/18/1921,20651
"Al-Iraq, Number 194, January 19, 1921",col_163,https://www.wdl.org/en/item/10290,ins_11,pub_879,079.956,np,1/19/1921,20652
"Al-Iraq, Number 195, January 20, 1921",col_163,https://www.wdl.org/en/item/10291,ins_11,pub_879,079.956,np,1/20/1921,20653
"Al-Iraq, Number 196, January 21, 1921",col_163,https://www.wdl.org/en/item/10292,ins_11,pub_879,079.956,np,1/21/1921,20654
"Al-Iraq, Number 197, January 22, 1921",col_163,https://www.wdl.org/en/item/10293,ins_11,pub_879,079.956,np,1/22/1921,20655
"Al-Iraq, Number 198, January 24, 1921",col_163,https://www.wdl.org/en/item/10294,ins_11,pub_879,079.956,np,1/24/1921,20656
"Al-Iraq, Number 199, January 25, 1921",col_163,https://www.wdl.org/en/item/10295,ins_11,pub_879,079.956,np,1/25/1921,20657
"Al-Iraq, Number 200, January 26, 1921",col_163,https://www.wdl.org/en/item/10296,ins_11,pub_879,079.956,np,1/26/1921,20658
"Al-Iraq, Number 201, January 27, 1921",col_163,https://www.wdl.org/en/item/10297,ins_11,pub_879,079.956,np,1/27/1921,20659
"Al-Iraq, Number 202, January 28, 1921",col_163,https://www.wdl.org/en/item/10298,ins_11,pub_879,079.956,np,1/28/1921,20660
"Al-Iraq, Number 203, January 29, 1921",col_163,https://www.wdl.org/en/item/10299,ins_11,pub_879,079.956,np,1/29/1921,20661
"Al-Iraq, Number 204, January 31, 1921",col_163,https://www.wdl.org/en/item/10300,ins_11,pub_879,079.956,np,1/31/1921,20662
"Al-Iraq, Number 205, February 1, 1921",col_163,https://www.wdl.org/en/item/10301,ins_11,pub_879,079.956,np,2/1/1921,20663
"Al-Iraq, Number 206, February 2, 1921",col_163,https://www.wdl.org/en/item/10302,ins_11,pub_879,079.956,np,2/2/1921,20664
"Al-Iraq, Number 207, February 3, 1921",col_163,https://www.wdl.org/en/item/10303,ins_11,pub_879,079.956,np,2/3/1921,20665
"Al-Iraq, Number 208, February 4, 1921",col_163,https://www.wdl.org/en/item/10304,ins_11,pub_879,079.956,np,2/4/1921,20666
"Al-Iraq, Number 209, February 5, 1921",col_163,https://www.wdl.org/en/item/10305,ins_11,pub_879,079.956,np,2/5/1921,20667
"Al-Iraq, Number 210, February 7, 1921",col_163,https://www.wdl.org/en/item/10306,ins_11,pub_879,079.956,np,2/7/1921,20668
"Al-Iraq, Number 211, February 8, 1921",col_163,https://www.wdl.org/en/item/10307,ins_11,pub_879,079.956,np,2/8/1921,20669
"Al-Iraq, Number 212, February 9, 1921",col_163,https://www.wdl.org/en/item/10308,ins_11,pub_879,079.956,np,2/9/1921,20670
"Al-Iraq, Number 213, February 10, 1921",col_163,https://www.wdl.org/en/item/10309,ins_11,pub_879,079.956,np,2/10/1921,20671
"Al-Iraq, Number 214, February 11, 1921",col_163,https://www.wdl.org/en/item/10310,ins_11,pub_879,079.956,np,2/11/1921,20672
"Al-Iraq, Number 215, February 12, 1921",col_163,https://www.wdl.org/en/item/10311,ins_11,pub_879,079.956,np,2/12/1921,20673
"Al-Iraq, Number 216, February 14, 1921",col_163,https://www.wdl.org/en/item/10312,ins_11,pub_879,079.956,np,2/14/1921,20674
"Al-Iraq, Number 217, February 15, 1921",col_163,https://www.wdl.org/en/item/10313,ins_11,pub_879,079.956,np,2/15/1921,20675
"Al-Iraq, Number 218, February 16, 1921",col_163,https://www.wdl.org/en/item/10314,ins_11,pub_879,079.956,np,2/16/1921,20676
"Al-Iraq, Number 219, February 17, 1921",col_163,https://www.wdl.org/en/item/10315,ins_11,pub_879,079.956,np,2/17/1921,20677
"Al-Iraq, Number 220, February 18, 1921",col_163,https://www.wdl.org/en/item/10316,ins_11,pub_879,079.956,np,2/18/1921,20678
"Al-Iraq, Number 221, February 19, 1921",col_163,https://www.wdl.org/en/item/10317,ins_11,pub_879,079.956,np,2/19/1921,20679
"Al-Iraq, Number 222, February 21, 1921",col_163,https://www.wdl.org/en/item/10318,ins_11,pub_879,079.956,np,2/21/1921,20680
"Al-Iraq, Number 223, February 22, 1921",col_163,https://www.wdl.org/en/item/10319,ins_11,pub_879,079.956,np,2/22/1921,20681
"Al-Iraq, Number 224, February 23, 1921",col_163,https://www.wdl.org/en/item/10320,ins_11,pub_879,079.956,np,2/23/1921,20682
"Al-Iraq, Number 225, February 24, 1921",col_163,https://www.wdl.org/en/item/10321,ins_11,pub_879,079.956,np,2/24/1921,20683
"Al-Iraq, Number 226, February 25, 1921",col_163,https://www.wdl.org/en/item/10322,ins_11,pub_879,079.956,np,2/25/1921,20684
"Al-Iraq, Number 227, February 26, 1921",col_163,https://www.wdl.org/en/item/10323,ins_11,pub_879,079.956,np,2/26/1921,20685
"Al-Iraq, Number 228, February 28, 1921",col_163,https://www.wdl.org/en/item/10324,ins_11,pub_879,079.956,np,2/28/1921,20686
"Al-Iraq, Number 229, March 1, 1921",col_163,https://www.wdl.org/en/item/10325,ins_11,pub_879,079.956,np,3/1/1921,20687
"Al-Iraq, Number 230, March 2, 1921",col_163,https://www.wdl.org/en/item/10326,ins_11,pub_879,079.956,np,3/2/1921,20688
"Al-Iraq, Number 231, March 3, 1921",col_163,https://www.wdl.org/en/item/10327,ins_11,pub_879,079.956,np,3/3/1921,20689
"Al-Iraq, Number 232, March 4, 1921",col_163,https://www.wdl.org/en/item/10328,ins_11,pub_879,079.956,np,3/4/1921,20690
"Al-Iraq, Number 233, March 5, 1921",col_163,https://www.wdl.org/en/item/10329,ins_11,pub_879,079.956,np,3/5/1921,20691
"Al-Iraq, Number 234, March 7, 1921",col_163,https://www.wdl.org/en/item/10330,ins_11,pub_879,079.956,np,3/7/1921,20692
"Al-Iraq, Number 235, March 8, 1921",col_163,https://www.wdl.org/en/item/10331,ins_11,pub_879,079.956,np,3/8/1921,20693
"Al-Iraq, Number 236, March 9, 1921",col_163,https://www.wdl.org/en/item/10332,ins_11,pub_879,079.956,np,3/9/1921,20694
"Al-Iraq, Number 237, March 10, 1921",col_163,https://www.wdl.org/en/item/10333,ins_11,pub_879,079.956,np,3/10/1921,20695
"Al-Iraq, Number 238, March 11, 1921",col_163,https://www.wdl.org/en/item/10334,ins_11,pub_879,079.956,np,3/11/1921,20696
"Al-Iraq, Number 239, March 12, 1921",col_163,https://www.wdl.org/en/item/10335,ins_11,pub_879,079.956,np,3/12/1921,20697
"Al-Iraq, Number 240, March 14, 1921",col_163,https://www.wdl.org/en/item/10336,ins_11,pub_879,079.956,np,3/14/1921,20698
"Al-Iraq, Number 241, March 15, 1921",col_163,https://www.wdl.org/en/item/10337,ins_11,pub_879,079.956,np,3/15/1921,20699
"Al-Iraq, Number 242, March 16, 1921",col_163,https://www.wdl.org/en/item/10338,ins_11,pub_879,079.956,np,3/16/1921,20700
"Al-Iraq, Number 243, March 17, 1921",col_163,https://www.wdl.org/en/item/10339,ins_11,pub_879,079.956,np,3/17/1921,20701
"Al-Iraq, Number 244, March 18, 1921",col_163,https://www.wdl.org/en/item/10340,ins_11,pub_879,079.956,np,3/18/1921,20702
"Al-Iraq, Number 245, March 19, 1921",col_163,https://www.wdl.org/en/item/10341,ins_11,pub_879,079.956,np,3/19/1921,20703
"Al-Iraq, Number 246, March 21, 1921",col_163,https://www.wdl.org/en/item/10342,ins_11,pub_879,079.956,np,3/21/1921,20704
"Al-Iraq, Number 247, March 22, 1921",col_163,https://www.wdl.org/en/item/10343,ins_11,pub_879,079.956,np,3/22/1921,20705
"Al-Iraq, Number 248, March 23, 1921",col_163,https://www.wdl.org/en/item/10344,ins_11,pub_879,079.956,np,3/23/1921,20706
"Al-Iraq, Number 249, March 24, 1921",col_163,https://www.wdl.org/en/item/10345,ins_11,pub_879,079.956,np,3/24/1921,20707
"Al-Iraq, Number 250, March 25, 1921",col_163,https://www.wdl.org/en/item/10346,ins_11,pub_879,079.956,np,3/25/1921,20708
"Al-Iraq, Number 251, March 26, 1921",col_163,https://www.wdl.org/en/item/10347,ins_11,pub_879,079.956,np,3/26/1921,20709
"Al-Iraq, Number 252, March 28, 1921",col_163,https://www.wdl.org/en/item/10348,ins_11,pub_879,079.956,np,3/28/1921,20710
"Al-Iraq, Number 253, March 29, 1921",col_163,https://www.wdl.org/en/item/10349,ins_11,pub_879,079.956,np,3/29/1921,20711
"Al-Iraq, Number 254, March 30, 1921",col_163,https://www.wdl.org/en/item/10350,ins_11,pub_879,079.956,np,3/30/1921,20712
"Al-Iraq, Number 255, March 31, 1921",col_163,https://www.wdl.org/en/item/10351,ins_11,pub_879,079.956,np,3/31/1921,20713
"Al-Iraq, Number 256, April 1, 1921",col_163,https://www.wdl.org/en/item/10352,ins_11,pub_879,079.956,np,4/1/1921,20714
"Al-Iraq, Number 257, April 2, 1921",col_163,https://www.wdl.org/en/item/10353,ins_11,pub_879,079.956,np,4/2/1921,20715
"Al-Iraq, Number 258, April 4, 1921",col_163,https://www.wdl.org/en/item/10354,ins_11,pub_879,079.956,np,4/4/1921,20716
"Al-Iraq, Number 259, April 5, 1921",col_163,https://www.wdl.org/en/item/10355,ins_11,pub_879,079.956,np,4/5/1921,20717
"Al-Iraq, Number 260, April 6, 1921",col_163,https://www.wdl.org/en/item/10356,ins_11,pub_879,079.956,np,4/6/1921,20718
"Al-Iraq, Number 261, April 7, 1921",col_163,https://www.wdl.org/en/item/10357,ins_11,pub_879,079.956,np,4/7/1921,20719
