Dewey Decimal Code,item_id
050.958,11476
050.958,11477
050.958,11478
050.958,11479
050.958,11480
050.958,11481
050.958,11482
050.958,11483
050.958,11484
050.958,11485
050.958,11486
050.958,11487
050.958,11488
050.958,11489
050.958,11490
050.958,11491
050.958,11492
050.958,11493
050.958,11494
050.958,11495
050.958,11496
050.958,11497
050.958,11498
050.958,11499
050.958,11500
050.958,11501
050.958,11502
050.958,11503
050.958,11504
050.958,11505
050.958,11506
050.958,11507
050.958,11508
050.958,11509
050.958,11510
050.958,11511
050.958,11512
050.958,11513
050.958,11514
050.958,11515
050.958,11516
050.958,11517
050.958,11518
050.958,11519
050.958,11520
050.958,11521
050.958,11522
050.958,11523
050.958,11524
050.958,11525
050.958,11526
050.958,11527
050.958,11528
050.958,11529
050.958,11530
050.958,11531
050.958,11532
050.958,11533
050.958,11534
050.958,11535
050.958,11536
050.958,11537
050.958,11538
050.958,11539
050.958,11540
050.958,11541
050.958,11542
050.958,11543
050.958,11544
050.958,11545
050.958,11546
050.958,11547
050.958,11548
050.958,11549
050.958,11550
050.958,11551
050.958,11552
050.958,11553
050.958,11554
050.958,11555
050.958,11556
050.958,11557
050.958,11558
050.958,11559
050.958,11560
050.958,11561
050.958,11562
050.958,11563
050.958,11564
050.958,11565
050.958,11566
050.958,11567
050.958,11568
050.958,11569
050.958,11570
050.958,11571
050.958,11572
050.958,11573
050.958,11574
050.958,11575
050.958,11576
050.958,11577
050.958,11578
050.958,11579
050.958,11580
050.958,11581
050.958,11582
050.958,11583
050.958,11584
050.958,11585
050.958,11586
050.958,11587
050.958,11588
050.958,11589
050.958,11590
050.958,11591
050.958,11592
050.958,11593
050.958,11594
050.958,11595
050.958,11596
050.958,11597
050.958,11598
050.958,11599
050.958,11600
050.958,11601
050.958,11602
050.958,11603
050.958,11604
050.958,11605
050.958,11606
050.958,11607
050.958,11608
050.958,11609
050.958,11610
050.958,11611
050.958,11612
050.958,11613
050.958,11614
050.958,11615
050.958,11616
050.958,11617
050.958,11618
050.958,11619
050.958,11620
050.958,11621
050.958,11622
050.958,11623
050.958,11624
050.958,11625
050.958,11626
050.958,11627
050.958,11628
050.958,11629
050.958,11630
050.958,11631
050.958,11632
050.958,11633
050.958,11634
050.958,11635
050.958,11636
050.958,11637
050.958,11638
050.958,11639
050.958,11640
050.958,11641
050.958,11642
050.958,11643
050.958,11644
050.958,11645
050.958,11646
050.958,11647
050.958,11648
050.958,11649
050.958,11650
050.958,11651
050.958,11652
050.958,11653
050.958,11654
050.958,11655
050.958,11656
050.958,11657
050.958,11658
050.958,11659
050.958,11660
050.958,11661
050.958,11662
050.958,11663
050.958,11664
050.958,11665
050.958,11666
050.958,11667
050.958,11668
050.958,11669
050.958,11670
050.958,11671
050.958,11672
050.958,11673
050.958,11674
050.958,11675
050.958,11676
050.958,11677
050.958,11678
050.958,11679
050.958,11680
050.958,11681
050.958,11682
050.958,11683
050.958,11684
050.958,11685
050.958,11686
050.958,11687
050.958,11688
050.958,11689
050.958,11690
050.958,11691
050.958,11692
050.958,11693
050.958,11694
050.958,11695
050.958,11696
050.958,11697
050.958,11698
050.958,11699
050.958,11700
050.958,11701
050.958,11702
050.958,11703
050.958,11704
050.958,11705
050.958,11706
050.958,11707
050.958,11708
050.958,11709
050.958,11710
050.958,11711
050.958,11712
050.958,11713
050.958,11714
050.958,11715
050.958,11716
050.958,11717
050.958,11718
050.958,11719
050.958,11720
050.958,11721
050.958,11722
050.958,11723
050.958,11724
050.958,11725
050.958,11726
050.958,11727
050.958,11728
050.958,11729
050.958,11730
050.958,11731
050.958,11732
050.958,11733
050.958,11734
050.958,11735
050.958,11736
050.958,11737
050.958,11738
050.958,11739
050.958,11740
050.958,11741
050.958,11742
050.958,11743
050.958,11744
050.958,11745
050.958,11746
050.958,11747
050.958,11748
050.958,11749
050.958,11750
050.958,11751
050.958,11752
050.958,11753
050.958,11754
050.958,11755
050.958,11756
050.958,11757
050.958,11758
050.958,11759
050.958,11760
050.958,11761
050.958,11762
050.958,11763
050.958,11764
050.958,11765
050.958,11766
050.958,11767
050.958,11768
050.958,11769
050.958,11770
050.958,11771
050.958,11772
050.958,11773
050.958,11774
050.958,11775
050.958,11776
050.958,11777
050.958,11778
050.958,11779
050.958,11780
050.958,11781
050.958,11782
050.958,11783
050.958,11784
050.958,11785
050.958,11786
050.958,11787
050.958,11788
050.958,11789
050.958,11790
050.958,11791
050.958,11792
050.958,11793
050.958,11794
050.958,11795
050.958,11796
050.958,11797
050.958,11798
050.958,11799
050.958,11800
050.958,11801
050.958,11802
050.958,11803
050.958,11804
050.958,11805
050.958,11806
050.958,11807
050.958,11808
234.252,11809
223,11810
234.242,11811
213.248,11812
202.228,11813
226.264,11814
226.264,11815
872.873,11816
213.231,11817
252.370,11818
500.520,11819
226,11820
264.265,11821
095.226,11822
226,11823
264.265,11824
206.248,11825
226.264,11826
226,11827
226.264,11828
264.265,11829
226,11830
226,11831
226,11832
225,11833
226,11834
226.264,11835
264.265,11836
226.264,11837
242.248,11838
915.958,11839
958,11840
306.958,11841
958,11842
958,11843
958,11844
915.958,11845
491.958,11846
912,11847
387.912,11848
385.912,11849
591.912,11850
591.912,11851
591.912,11852
591.912,11853
622.912,11854
338.912,11855
622.912,11856
387.912,11857
383.912,11858
912.978,11859
387.912,11860
912.978,11861
388.912,11862
912.978,11863
685.912,11864
355.912,11865
912.978,11866
912.973,11867
611.612,11868
610.615,11869
610.615,11870
603.615,11871
610.615,11872
909.910,11873
909.912,11874
623.912,11875
920.951,11876
745.951,11877
611.612,11878
294.736,11879
613.616,11880
610.612,11881
613.615,11882
603.610,11883
603.615,11884
603.615,11885
610.615,11886
782.869,11887
181,11888
386.912,11889
181.951,11890
621,11891
627.630,11892
501.591,11893
750.951,11894
724.951,11895
724.951,11896
724.951,11897
895.951,11898
495.931,11899
895.931,11900
181.931,11901
737.951,11902
495.951,11903
895.951,11904
895.951,11905
413.495,11906
912.951,11907
039.951,11908
603.610,11909
079.958,11910
079.958,11911
079.958,11912
079.958,11913
079.958,11914
079.958,11915
079.958,11916
079.958,11917
079.958,11918
079.958,11919
079.958,11920
079.958,11921
079.958,11922
079.958,11923
079.958,11924
079.958,11925
079.958,11926
079.958,11927
079.958,11928
079.958,11929
079.958,11930
Dewey Decimal Code,11932
973,11933
391,11934
912,11935
769.792,11936
912,11937
912,11938
912,11939
306.769,11940
792,11941
294.792,11942
598.635,11943
323.324,11944
394,11945
973,11946
391,11947
743.975,11948
355,11949
332.940,11950
551.911,11951
912,11952
912,11953
910,11954
912,11955
912,11956
915,11957
914,11958
398,11959
796,11960
297.966,11961
297.340,11962
912,11963
791,11964
914,11965
304.325,11966
340.966,11967
912,11968
914,11969
940,11970
912,11971
912.917,11972
914,11973
623.981,11974
912,11975
914,11976
093.355,11977
327.912,11978
912,11979
911.912,11980
912.940,11981
912,11982
912,11983
912,11984
912,11985
912,11986
912,11987
912,11988
912,11989
912,11990
726,11991
726,11992
912,11993
912,11994
281.726,11995
912,11996
912,11997
914,11998
912,11999
915,12000
912,12001
981,12002
981,12003
912,12004
981.989,12005
912,12006
372.461,12007
912,12008
932,12009
306.331,12010
238.268,12011
392,12012
912,12013
914,12014
333.912,12015
304.325,12016
796,12017
914,12018
910.970,12019
914,12020
979,12021
912,12022
226,12023
912.919,12024
912,12025
912.957,12026
912.957,12027
912,12028
912.966,12029
385.957,12030
297.745,12031
294.726,12032
912,12033
973,12034
912.972,12035
917,12036
525,12037
973,12038
306.973,12039
915,12040
981,12041
529,12042
516.681,12043
512,12044
294,12045
323.973,12046
793.914,12047
915,12048
912,12049
912,12050
912,12051
912,12052
551.912,12053
551.912,12054
912,12055
912,12056
630.912,12057
912,12058
912.957,12059
912,12060
951,12061
947.957,12062
912,12063
912.946,12064
912,12065
622,12066
912,12067
912,12068
912,12069
332.940,12070
912,12071
912,12072
294.911,12073
912,12074
912,12075
912,12076
912,12077
912,12078
912,12079
912.972,12080
912,12081
912,12082
914,12083
281,12084
912,12085
974,12086
745,12087
230.238,12088
271.726,12089
910,12090
912,12091
363.394,12092
912,12093
912,12094
912,12095
912,12096
912,12097
912,12098
912,12099
912,12100
495,12101
495,12102
495,12103
495,12104
495,12105
495,12106
912,12107
973,12108
957,12109
551.912,12110
912,12111
399.981,12112
912,12113
912,12114
912,12115
912,12116
912,12117
580,12118
580,12119
912.957,12120
305.781,12121
946.981,12122
957,12123
725,12124
385.957,12125
297.966,12126
096.769,12127
769.821,12128
912.975,12129
745,12130
912,12131
325.957,12132
677.975,12133
331.973,12134
912.951,12135
981,12136
912,12137
918.981,12138
912.930,12139
912.940,12140
973,12141
918.973,12142
306.391,12143
912,12144
252.979,12145
912,12146
912,12147
745,12148
712.959,12149
623.981,12150
912.971,12151
391.949,12152
912,12153
911,12154
201.495,12155
968,12156
392.914,12157
914,12158
242.264,12159
929.941,12160
916,12161
918,12162
912,12163
918,12164
325.918,12165
325.918,12166
325.918,12167
391.916,12168
391.914,12169
391.916,12170
356.940,12171
769.940,12172
636.994,12173
912,12174
769.940,12175
769.940,12176
769.940,12177
242,12178
972,12179
728.917,12180
726.914,12181
914,12182
914,12183
726.914,12184
956,12185
633.914,12186
726.914,12187
726.914,12188
627.914,12189
914,12190
371,12191
347.947,12192
347.947,12193
349.947,12194
779.972,12195
966,12196
347.947,12197
917,12198
912,12199
252,12200
491,12201
949,12202
371,12203
910,12204
381.914,12205
636.914,12206
912,12207
769.940,12208
940,12209
356.940,12210
347.947,12211
917,12212
636.983,12213
305,12214
630.746,12215
495.529,12216
403.495,12217
294,12218
294.951,12219
951,12220
951,12221
951,12222
787.951,12223
305.951,12224
929.951,12225
633.677,12226
951,12227
916,12228
914,12229
916,12230
633.914,12231
728.916,12232
728.914,12233
347.947,12234
347.947,12235
959,12236
912,12237
912,12238
380.915,12239
912.915,12240
242.499,12241
956,12242
912.951,12243
726,12244
912,12245
403,12246
912,12247
388,12248
949,12249
914,12250
914,12251
347.947,12252
347.947,12253
347.947,12254
972,12255
972,12256
972,12257
391.779,12258
839,12259
972,12260
972,12261
918,12262
640.705,12263
912.947,12264
347.947,12265
347.947,12266
347.947,12267
551,12268
912.996,12269
347.947,12270
386.914,12271
912.948,12272
242,12273
398.841,12274
282.944,12275
282.944,12276
282.944,12277
332.940,12278
356.940,12279
636.940,12280
726,12281
633.914,12282
584.914,12283
331.914,12284
725.914,12285
627.914,12286
228,12287
912,12288
769.940,12289
740.940,12290
641.940,12291
912,12292
912,12293
912,12294
912,12295
918,12296
972,12297
918,12298
320.972,12299
972,12300
914,12301
381.914,12302
633.914,12303
633.914,12304
630.943,12305
347.947,12306
912,12307
347.947,12308
726.915,12309
294.915,12310
297.915,12311
915,12312
347.947,12313
959,12314
792.915,12315
792.915,12316
726.915,12317
338.915,12318
912,12319
338.914,12320
967,12321
918,12322
338.918,12323
385.918,12324
709.972,12325
911,12326
912,12327
912,12328
945,12329
912,12330
912,12331
332.940,12332
948,12333
912.914,12334
917,12335
956,12336
956,12337
796.956,12338
956,12339
305.914,12340
636.914,12341
728.914,12342
393.914,12343
305.914,12344
636.914,12345
728.915,12346
624.914,12347
726.914,12348
391.967,12349
967,12350
307.967,12351
910,12352
726.915,12353
709.972,12354
726.914,12355
914,12356
624.914,12357
726.914,12358
912.947,12359
727.915,12360
912,12361
966,12362
912,12363
799.914,12364
914,12365
363,12366
640.705,12367
940,12368
912,12369
912,12370
910,12371
709.972,12372
709.972,12373
726,12374
912,12375
912.947,12376
520,12377
523,12378
513,12379
616,12380
510.520,12381
520,12382
341,12383
912,12384
912,12385
912,12386
912,12387
912,12388
912.958,12389
912,12390
912,12391
912,12392
912,12393
912,12394
959,12395
912.943,12396
916,12397
741.918,12398
967,12399
916,12400
380.918,12401
338.914,12402
338.914,12403
707.915,12404
799.914,12405
918,12406
918,12407
391.993,12408
391.993,12409
726.993,12410
793.917,12411
726,12412
728.972,12413
355.940,12414
726,12415
709.972,12416
709.972,12417
915.957,12418
355.947,12419
636,12420
912,12421
947,12422
779.943,12423
627.981,12424
918,12425
690,12426
912.957,12427
940.970,12428
529,12429
929.972,12430
917,12431
972,12432
932,12433
726,12434
385.914,12435
912,12436
912,12437
912,12438
912,12439
912,12440
912,12441
957,12442
726,12443
694,12444
694,12445
912,12446
912,12447
726,12448
263.791,12449
916,12450
915,12451
365.916,12452
726,12453
916,12454
385.967,12455
203.726,12456
622.968,12457
915,12458
916,12459
916,12460
916,12461
968,12462
392.916,12463
633.916,12464
622.916,12465
633.959,12466
915,12467
584.959,12468
305,12469
627.981,12470
297.919,12471
915,12472
240.491,12473
916,12474
947,12475
636.916,12476
305.391,12477
916,12478
968,12479
915,12480
915,12481
664.949,12482
962,12483
912,12484
356.940,12485
356.940,12486
332.940,12487
332.940,12488
381,12489
381,12490
338.779,12491
914,12492
725.914,12493
779.949,12494
914,12495
242.264,12496
958,12497
320.340,12498
841,12499
840,12500
737,12501
737,12502
281.729,12503
355.912,12504
737,12505
391.915,12506
915,12507
725.915,12508
391.915,12509
386.914,12510
583.914,12511
712.914,12512
914,12513
730.914,12514
725.914,12515
391.914,12516
914,12517
726.914,12518
381.914,12519
636.914,12520
381.914,12521
694.914,12522
726.914,12523
726.914,12524
726.914,12525
729.914,12526
264.782,12527
946,12528
920.942,12529
910,12530
917.946,12531
972,12532
821,12533
784,12534
945.946,12535
912,12536
296.745,12537
912,12538
947,12539
916,12540
496,12541
967,12542
910.966,12543
967,12544
966,12545
749.944,12546
726,12547
964,12548
356.940,12549
323.967,12550
912,12551
912,12552
912,12553
912,12554
916,12555
966,12556
966,12557
966,12558
620.912,12559
912,12560
381.916,12561
912,12562
296.745,12563
726,12564
912,12565
324.968,12566
951,12567
912.947,12568
912,12569
551.968,12570
947,12571
916.967,12572
914,12573
223.296,12574
912,12575
916,12576
972,12577
387.629,12578
914,12579
356.940,12580
305.391,12581
508.916,12582
968,12583
730.937,12584
966,12585
916,12586
912,12587
947,12588
916,12589
737,12590
224.296,12591
305,12592
996,12593
386.995,12594
584.996,12595
584.996,12596
358.940,12597
728,12598
912.947,12599
912.947,12600
912.947,12601
912.947,12602
912.957,12603
912.957,12604
912.943,12605
912.947,12606
912.943,12607
912.947,12608
912.947,12609
912.947,12610
912.948,12611
912.947,12612
912.957,12613
912.944,12614
912.948,12615
912.948,12616
912.948,12617
912.948,12618
912.947,12619
948,12620
947,12621
947,12622
947,12623
947,12624
947,12625
947,12626
947,12627
947,12628
947,12629
947,12630
947,12631
947,12632
947,12633
947,12634
947,12635
947,12636
947,12637
947,12638
947,12639
947,12640
947,12641
947,12642
947,12643
947,12644
947,12645
957,12646
947,12647
947,12648
947,12649
947,12650
947,12651
947,12652
947,12653
947,12654
947,12655
947,12656
947,12657
947,12658
947,12659
947,12660
947,12661
947,12662
947,12663
947,12664
947,12665
947,12666
957,12667
725,12668
895,12669
912.981,12670
912,12671
912,12672
912,12673
912,12674
912,12675
912,12676
912,12677
912,12678
912,12679
912,12680
912,12681
912,12682
912,12683
912,12684
912,12685
307,12686
912,12687
912,12688
623.912,12689
623.912,12690
912,12691
912,12692
912,12693
912,12694
912,12695
912,12696
912,12697
912,12698
912,12699
726.729,12700
912,12701
912,12702
912,12703
912,12704
912,12705
912,12706
912,12707
912,12708
912,12709
726,12710
912,12711
912,12712
912,12713
912,12714
627.981,12715
912,12716
912,12717
912,12718
623.912,12719
912,12720
623.912,12721
623.912,12722
912,12723
726,12724
912,12725
912,12726
912,12727
694.729,12728
912,12729
694,12730
912,12731
912,12732
912,12733
912,12734
912,12735
912,12736
912,12737
726,12738
912,12739
912,12740
912,12741
912,12742
728.729,12743
912,12744
981,12745
912,12746
912,12747
912,12748
912,12749
912,12750
912,12751
912,12752
912,12753
912,12754
726.729,12755
912,12756
726.729,12757
725.944,12758
725.944,12759
728.944,12760
728.944,12761
730.944,12762
725.944,12763
355.944,12764
725.944,12765
356.944,12766
725.944,12767
725.944,12768
725.944,12769
725.944,12770
725.944,12771
725.944,12772
725.944,12773
725.944,12774
728.944,12775
725.944,12776
728.944,12777
728.944,12778
725.944,12779
728.944,12780
725.944,12781
725.944,12782
725.944,12783
726.944,12784
728.944,12785
356.944,12786
356.944,12787
725.944,12788
725.944,12789
725.944,12790
356.944,12791
356.944,12792
356.944,12793
356.944,12794
725.944,12795
944,12796
725.944,12797
357.944,12798
357.944,12799
725.944,12800
725.944,12801
357.944,12802
725.944,12803
725.944,12804
357.944,12805
357.944,12806
357.944,12807
357.944,12808
725.944,12809
356.944,12810
728.944,12811
725.944,12812
728.944,12813
355.944,12814
725.944,12815
728.944,12816
728.944,12817
728.944,12818
728.944,12819
725.944,12820
725.944,12821
355.944,12822
355.944,12823
355.944,12824
355.944,12825
725.944,12826
728.944,12827
355.944,12828
728.944,12829
726.944,12830
728.944,12831
728.944,12832
624.944,12833
725.944,12834
728.944,12835
728.944,12836
725.944,12837
728.944,12838
728.944,12839
728.944,12840
728.944,12841
728.944,12842
728.944,12843
728.944,12844
728.944,12845
728.944,12846
728.944,12847
355.944,12848
728.944,12849
728.944,12850
725.944,12851
728.944,12852
728.944,12853
725.944,12854
728.944,12855
725.944,12856
728.944,12857
728.944,12858
918,12859
355.944,12860
918,12861
726.918,12862
728.918,12863
727.918,12864
385.944,12865
385.944,12866
728.944,12867
728.918,12868
728.944,12869
624.944,12870
728.918,12871
725.944,12872
918,12873
728.918,12874
728.918,12875
728.918,12876
728.918,12877
728.918,12878
981,12879
918,12880
393.918,12881
385.918,12882
725.918,12883
385.918,12884
728.918,12885
666.918,12886
385.918,12887
385.918,12888
385.918,12889
385.918,12890
385.918,12891
385.918,12892
918,12893
385.918,12894
385.918,12895
385.918,12896
385.918,12897
385.918,12898
385.918,12899
385.918,12900
385.981,12901
385.918,12902
385.918,12903
918,12904
385.918,12905
385.981,12906
385.918,12907
385.918,12908
385.918,12909
385.918,12910
385.918,12911
385.918,12912
385.981,12913
725.918,12914
385.918,12915
385.918,12916
385.981,12917
385.918,12918
385.918,12919
385.981,12920
385.918,12921
385.918,12922
385.981,12923
385.981,12924
385.981,12925
385.981,12926
385.981,12927
385.981,12928
981,12929
981,12930
385.981,12931
385.981,12932
385.981,12933
385.981,12934
385.981,12935
385.981,12936
385.981,12937
385.981,12938
381.687,12939
381.687,12940
918,12941
623,12942
385.981,12943
320.973,12944
355.973,12945
320.973,12946
355.973,12947
355.973,12948
355.973,12949
355.973,12950
355.973,12951
355.973,12952
355.973,12953
355.973,12954
355.973,12955
355.973,12956
355.973,12957
355.973,12958
355.973,12959
355.973,12960
355.973,12961
320.973,12962
355.973,12963
320.973,12964
320.973,12965
320.973,12966
320.973,12967
320.973,12968
320.973,12969
320.973,12970
320.973,12971
320.973,12972
320.973,12973
320.973,12974
907.973,12975
320.973,12976
810.973,12977
320.973,12978
811.973,12979
907.973,12980
810.973,12981
810.973,12982
810.973,12983
814.973,12984
508.973,12985
919.973,12986
326.973,12987
326.973,12988
320.973,12989
320.973,12990
623.973,12991
320.973,12992
320.973,12993
355.973,12994
355.973,12995
355.973,12996
355.973,12997
355.973,12998
355.973,12999
355.973,13000
355.973,13001
355.973,13002
320.973,13003
355.973,13004
355.973,13005
355.973,13006
381.391,13007
711,13008
778.981,13009
910.981,13010
731.981,13011
731.981,13012
711.981,13013
628.981,13014
712,13015
918,13016
628.981,13017
628.981,13018
918,13019
918,13020
918,13021
628.981,13022
385.918,13023
385.918,13024
981,13025
627.981,13026
627.981,13027
627.981,13028
627.981,13029
627.981,13030
627.981,13031
627.981,13032
627.981,13033
355.973,13034
327.973,13035
320.973,13036
320.973,13037
944.973,13038
320.973,13039
355.973,13040
320.973,13041
520.523,13042
520.523,13043
520.522,13044
520.522,13045
520.522,13046
520.522,13047
520.522,13048
520.522,13049
520.522,13050
520.523,13051
627.981,13052
627.981,13053
627.981,13054
627.981,13055
627.981,13056
627.981,13057
627.981,13058
627.981,13059
627.981,13060
627.981,13061
627.981,13062
627.981,13063
627.981,13064
627.981,13065
627.981,13066
627.981,13067
918,13068
918,13069
918,13070
918,13071
918,13072
355.951,13073
355.951,13074
355.951,13075
355.951,13076
355.951,13077
355.951,13078
951,13079
951,13080
355.951,13081
951,13082
951,13083
951,13084
951,13085
391.951,13086
355.951,13087
355.951,13088
355.951,13089
951,13090
951,13091
391.951,13092
391.951,13093
391.951,13094
784.951,13095
391.951,13096
951,13097
365.951,13098
364.951,13099
391.951,13100
391.951,13101
951,13102
951,13103
951,13104
726.951,13105
951,13106
951,13107
792.951,13108
792.951,13109
297.951,13110
391.951,13111
391.951,13112
391.951,13113
391.951,13114
784.951,13115
391.951,13116
391.951,13117
391.951,13118
792.951,13119
646.951,13120
320.973,13121
355.973,13122
320.973,13123
320.973,13124
355.973,13125
355.973,13126
355.973,13127
365.918,13128
918,13129
791.981,13130
918,13131
918,13132
918,13133
918,13134
918,13135
918,13136
918,13137
918,13138
918,13139
305.951,13140
391.951,13141
951,13142
305.951,13143
381.951,13144
305.951,13145
331.951,13146
391.951,13147
331.951,13148
338.951,13149
338.951,13150
338.951,13151
728.951,13152
728.951,13153
624.951,13154
551.958,13155
728.958,13156
951,13157
728.951,13158
951,13159
728.951,13160
728.951,13161
393.951,13162
726.951,13163
728.951,13164
355.951,13165
728.951,13166
728.951,13167
355.951,13168
725.951,13169
725.951,13170
951,13171
951,13172
333.951,13173
726.951,13174
725.951,13175
355.951,13176
725.951,13177
726.951,13178
725.951,13179
725.951,13180
725.951,13181
951,13182
726.951,13183
725.951,13184
725.951,13185
725.951,13186
725.951,13187
726.951,13188
725.951,13189
726.951,13190
725.951,13191
725.951,13192
730.951,13193
723.951,13194
723.951,13195
725.951,13196
725.951,13197
725.951,13198
728.951,13199
725.951,13200
394.951,13201
720.951,13202
725.951,13203
725.951,13204
387.951,13205
725.951,13206
725.951,13207
726.951,13208
726.951,13209
726.951,13210
726.951,13211
725.951,13212
720.951,13213
725.951,13214
726.951,13215
726.951,13216
726.951,13217
522.951,13218
726.951,13219
726.951,13220
726.951,13221
725.951,13222
355.951,13223
355.951,13224
726.951,13225
393.951,13226
327.973,13227
944.973,13228
355.973,13229
355.973,13230
355.973,13231
355.973,13232
355.973,13233
355.973,13234
355.973,13235
355.973,13236
320.973,13237
320.973,13238
700,13239
700,13240
700,13241
700,13242
700,13243
700,13244
700,13245
700,13246
700,13247
700,13248
700,13249
700,13250
700,13251
700,13252
700,13253
700,13254
700,13255
349.951,13256
700,13257
915,13258
700,13259
700,13260
700,13261
700,13262
700,13263
700,13264
181,13265
951,13266
895,13267
951,13268
495,13269
495,13270
951,13271
700,13272
700,13273
700,13274
700,13275
700,13276
700,13277
700,13278
700,13279
700,13280
700,13281
226,13282
266.996,13283
390.996,13284
951,13285
996,13286
915,13287
954,13288
015.954,13289
294.954,13290
954,13291
915,13292
390.951,13293
951,13294
915.951,13295
920.950,13296
951.957,13297
915.951,13298
910,13299
914,13300
954,13301
954,13302
915,13303
954,13304
327.954,13305
959,13306
959,13307
915.959,13308
325.950,13309
321.915,13310
301.995,13311
995,13312
912.969,13313
915,13314
959,13315
915.955,13316
932,13317
932,13318
932,13319
932,13320
962,13321
962,13322
962,13323
962,13324
962,13325
932,13326
932,13327
932,13328
932,13329
962,13330
962,13331
962,13332
962,13333
962,13334
962,13335
915.953,13336
297.745,13337
297.745,13338
745.891,13339
745.891,13340
946,13341
745.891,13342
745.891,13343
745,13344
297.745,13345
745.891,13346
297.346,13347
297,13348
297,13349
647,13350
912.947,13351
951,13352
726.914,13353
915,13354
297.779,13355
305.779,13356
915,13357
297.726,13358
297.726,13359
726,13360
916,13361
916,13362
916,13363
916,13364
726,13365
069.727,13366
299,13367
915,13368
633.916,13369
725.916,13370
916,13371
307.726,13372
916,13373
916,13374
951,13375
958,13376
929,13377
305.391,13378
348,13379
305.392,13380
307.726,13381
915,13382
916,13383
725.729,13384
726.729,13385
378,13386
181,13387
523,13388
745,13389
745,13390
745.891,13391
745.891,13392
745,13393
297.745,13394
297,13395
303,13396
371,13397
381.915,13398
381.915,13399
391.915,13400
726.914,13401
636.915,13402
633.915,13403
727.915,13404
726,13405
729,13406
729,13407
916,13408
916,13409
297,13410
916,13411
362,13412
729,13413
385.391,13414
951,13415
915,13416
305.958,13417
392.915,13418
305,13419
133.305,13420
394,13421
953,13422
297.726,13423
297,13424
348,13425
968,13426
968,13427
916.966,13428
297.492,13429
354,13430
207.967,13431
181,13432
320,13433
496.967,13434
962.963,13435
916,13436
352,13437
916.966,13438
320,13439
966,13440
916.966,13441
342,13442
962.966,13443
967,13444
320,13445
912.916,13446
916,13447
910,13448
912,13449
963,13450
916,13451
915.916,13452
320,13453
951,13454
951,13455
181,13456
325.967,13457
967,13458
181,13459
342,13460
551.968,13461
967,13462
726.729,13463
916,13464
967,13465
916,13466
916,13467
916,13468
912,13469
912.915,13470
949,13471
590,13472
912,13473
912,13474
914.949,13475
912,13476
912,13477
226.252,13478
297,13479
912,13480
912,13481
912,13482
912.947,13483
912.947,13484
912.947,13485
371,13486
727,13487
371,13488
181,13489
303.943,13490
356.940,13491
181,13492
255,13493
305.391,13494
728,13495
725.792,13496
726.729,13497
728.914,13498
725.914,13499
914,13500
727.919,13501
726.914,13502
914,13503
726.914,13504
383.388,13505
914,13506
728.914,13507
914,13508
725.914,13509
725.914,13510
386,13511
719.914,13512
712.914,13513
914,13514
725.914,13515
728.914,13516
914,13517
914,13518
948,13519
719.914,13520
391.914,13521
943,13522
943,13523
943,13524
725.914,13525
730.943,13526
943,13527
943,13528
943,13529
943,13530
624.914,13531
305.391,13532
390.914,13533
914,13534
914,13535
914,13536
914,13537
914,13538
712.914,13539
712.914,13540
624.914,13541
297.956,13542
972,13543
972,13544
730.738,13545
951,13546
912,13547
912.930,13548
912,13549
641.982,13550
297.796,13551
784.793,13552
204,13553
895,13554
340.346,13555
342,13556
910,13557
910,13558
912,13559
912,13560
912,13561
912,13562
912,13563
912,13564
895,13565
096.940,13566
221.769,13567
221.769,13568
912,13569
912,13570
130.610,13571
895,13572
895,13573
895,13574
895,13575
895,13576
895,13577
895,13578
951,13579
951,13580
895,13581
354,13582
782,13583
306.646,13584
497.972,13585
912,13586
499.959,13587
323.342,13588
342,13589
327.652,13590
782.973,13591
342.973,13592
973,13593
361.973,13594
940,13595
342,13596
973,13597
326.973,13598
929,13599
973,13600
342,13601
758,13602
741.973,13603
323.342,13604
979,13605
978,13606
978,13607
978,13608
979,13609
331.979,13610
331.979,13611
331.979,13612
306.331,13613
331,13614
973,13615
331.940,13616
355.940,13617
355.940,13618
365.973,13619
895,13620
323.973,13621
624.725,13622
305.979,13623
550,13624
782,13625
912.973,13626
323.974,13627
325.530,13628
323,13629
781.786,13630
793,13631
394,13632
305.791,13633
394.791,13634
394.791,13635
246.306,13636
394.793,13637
355,13638
294,13639
263.394,13640
791,13641
784.786,13642
394.786,13643
793,13644
793,13645
895,13646
394,13647
394,13648
394.793,13649
394,13650
791,13651
791.798,13652
394.791,13653
792.793,13654
394,13655
363.394,13656
786,13657
786,13658
786,13659
622.918,13660
622,13661
786.972,13662
646,13663
646.793,13664
646.793,13665
394.646,13666
786,13667
780.972,13668
791.972,13669
394,13670
972,13671
791,13672
391.972,13673
391,13674
795,13675
972,13676
792,13677
792,13678
394,13679
394.792,13680
793,13681
391.792,13682
394,13683
648.972,13684
786.972,13685
246,13686
731,13687
690,13688
636.796,13689
780.786,13690
263.394,13691
979,13692
792.979,13693
792.996,13694
677.996,13695
394.996,13696
787.996,13697
204.996,13698
394.989,13699
394.989,13700
394.989,13701
246,13702
394.987,13703
792.987,13704
793.987,13705
737,13706
720.741,13707
282.944,13708
726.729,13709
970,13710
917.970,13711
971,13712
972,13713
972,13714
912,13715
223,13716
255,13717
413.972,13718
529,13719
